PartNum,StdDailyDemand,MeanDailyDemand,stddev_method,TransactionDays,LeadTimeDays,lead_time_source,ABC,safety_stock
HDKPX2000,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HDMI ADAPTER,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
HDMI CABLE,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HDMI-50FT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HDMI-NB-CLR-10m,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HDT50712,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HDT52627,0.75,0.016246953696181964,estimated,3,21.0,actual,B,6
HEADGEAR,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
HELM-LBR,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
HEWCF235A,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HEX CF C1018,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HF5006 50 Ton .063 Stroke Cylinder,0.0,0.008123476848090982,estimated,1,21.0,actual,B,0
HFMC15A,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HG997882,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGP111346,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGP111415,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
HGP115764,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGP120679,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGP128837,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGP2580KIT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HGPHPHX02AA11,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
HGPSF20KIT,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
HGSF20,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HL-007263,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
HLBLL49502,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HLBLL49522,0.0,0.024370430544272948,estimated,2,21.0,actual,C,0
HM4YIGNITION,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HMICVR1008,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HOFF A12124GSC,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HOFF C12C12,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
HOLE PUNCH,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HOOD MILLER ELITE,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HOOD MILLER WELD,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HP-CF360X,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HP-CF361X,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HP-CF362X,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HP-CF363X,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HRF-1-3,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HRS-3-0440-w,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HS1L-R44KMSR-G,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HS26744PT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HS6320CN,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HS6379TB,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HT207518,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
HUBW GFR20W,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
HURON KT12RJ2S,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
HVW-18,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HW1S-3TF20,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HY0389608,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
HY1326394,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HY1326395,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HY1361839,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HY1600351,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
HY1600516,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HY2023782,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HY2023783,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HY2033109,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HY60592,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HYP 003149,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
HYP 228788,0.25,0.003249390739236393,estimated,3,21.0,actual,C,2
HYP083343,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
HYP220187,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
HYPERTHERM # 220705,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HYPERTHERM 220705,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
HYPPT999-DZ,0.0,0.007311129163281885,estimated,1,21.0,actual,B,0
Hours,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
Hydr Dumping Hopper,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
Hydraulic Valve Bolt Kit: Std Bolt Kit,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
IAP-305-US,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IC29,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IFM CR1141,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IFM CR2052,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IFM E12833,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IFM EVC941,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL000445,0.5,0.00487408610885459,estimated,2,21.0,actual,C,3
IL001008,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
IL001914,1.5,0.008123476848090982,estimated,2,21.0,actual,C,9
IL003248,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IL003591,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
IL003902,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL004016,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL004017,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL004245,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IL004246,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IL004247,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IL004409,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL004410,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IL004427,0.0,0.006498781478472786,estimated,2,21.0,actual,B,0
IL004449,3.5,0.01462225832656377,estimated,2,21.0,actual,C,21
IL004518,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IL004712,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
IL004730,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IN88254,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IN8889,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
IN89458,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IN89762,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IN93521,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
IN93620,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IN93621,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IN93622,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INAT2011,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INAT2012,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INBP1300,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INBP1386,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INBP1468,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INBP1862,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INBP1973,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INBP2323,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INBR1067,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INBR127,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INBR153,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INBR1594,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INBR1722,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INBR367,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INBR550,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INBR552,0.5,0.008123476848090982,estimated,3,21.0,actual,C,3
INBR555,0.5,0.008123476848090982,estimated,3,21.0,actual,C,3
INBS1230,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INDEX CARDS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INE7607,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INE7676,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INE7855,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INE8016,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INE8427,0.5,0.006498781478472786,estimated,3,21.0,actual,C,3
INE8443,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INE8444,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INE8474,0.5,0.006498781478472786,estimated,3,21.0,actual,C,3
INE8481,0.0,0.012997562956945572,estimated,2,21.0,actual,C,0
INE8726,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INHW1819,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
INHW1837,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INHW1852,1.0,0.00974817221770918,estimated,2,21.0,actual,C,6
INHW223,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
INHW2251,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
INHW2252,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
INHW2330,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INHW2331,1.0,0.00974817221770918,estimated,2,21.0,actual,C,6
INHW928,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
INHW958,0.0,0.01949634443541836,estimated,1,21.0,actual,C,0
INHW967,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INHY1315,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INIE-103925,0.0,0.012997562956945572,estimated,1,21.0,actual,C,0
INIE103945,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
INPW9873SUP,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSE648,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INSE938,0.0,0.01949634443541836,estimated,3,21.0,actual,C,0
INSP1002,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSP1221,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSP1269,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSP1290,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INSP658,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSP663,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
INSP694,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INSP695,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INSP980,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
INSPECTIONS,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
INSTALL/PROGRAM,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INSTALLATION,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
INT-MAT EK4236S,0.0,0.005686433793663688,estimated,1,21.0,actual,C,0
INTY209,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INTY270,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INTY418,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INVOICE 143255384,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
INVOICE 20166662,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INVOICE 5996,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INVOICE 59975,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INVOICE# 257977429-001,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
INVOICE# 5967,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IRWIN,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IRWIN 3101010,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IRWIN 323S,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
ISCAR 3200996 DCT 0311-100-063b-3/8UNC,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
ISCAR 5505086 IDI 0343SG IC908,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IST K231594,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
IST L121165,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
IT-I30,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
IT-P100,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
IT5-40K18-120V,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
ITE HF362,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
Invoice 133754102,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 133754103,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 2110027766,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 252053451-006,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 5760,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 5905,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 6038,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
Invoice 8040,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
Invoice 8321,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
Invoice 8718,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
Invoice# 8568,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
Isolation Ring,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
J68G-006-00-19HT-F3A072-4,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
J859306,0.0,0.008123476848090982,estimated,1,45.0,actual,C,0
J859311,0.0,0.00974817221770918,estimated,1,5.0,actual,C,0
J934202,3.5,0.039805036555645816,estimated,4,60.0,actual,C,35
J965602,0.5,0.00487408610885459,estimated,4,30.0,actual,C,4
JBG8A-28,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
JD-2-GREY,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
JD3 En60947,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
JL258A#ABA,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
JL26,0.0,0.022745735174654752,estimated,1,21.0,actual,C,0
JO-E OK FOR SHIPMENT,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
JP-12-10000-002T,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
JU51368735,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
JW071A,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
K-0200,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
K0006,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
K0040-NS,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
K0054,2.0,0.00974817221770918,estimated,2,21.0,actual,C,12
K488202,0.0,0.16246953696181965,estimated,1,60.0,actual,C,0
K516101,0.0,0.003249390739236393,estimated,4,3.0,actual,C,0
K518206,1.5,0.008123476848090982,estimated,2,21.0,actual,C,9
K538202,0.75,0.006498781478472786,estimated,4,30.0,actual,C,6
K551303,0.25,0.004061738424045491,estimated,4,60.0,actual,B,4
K634301,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
KA03243,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KA550-023,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
KA65-017,0.5,0.00487408610885459,estimated,2,21.0,actual,C,3
KANT-TWIST K045TPD,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
KANT-TWIST K090T,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
KBD007,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
KBS003,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KBS003S,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KBX00100,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
KC200-052,0.5,0.017059301380991064,estimated,4,21.0,actual,C,3
KEY-BAK SECURITY SD,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
KGB139238,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KICHWIT HANDHELD STOP SIGN,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KM5221W,0.0,0.003249390739236393,estimated,4,21.0,actual,C,0
KM5221w,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KM555-US,1.0,0.00487408610885459,estimated,2,21.0,actual,C,6
KM7120W,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KM726,1.25,0.007311129163281885,estimated,3,21.0,actual,C,8
KM7321,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KM7321W,0.3461225356805068,0.036555645816409424,empirical,24,21.0,actual,B,3
KM900,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KMW7321W,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
KN-10J12,0.0,0.00487408610885459,estimated,2,21.0,actual,C,0
KN-2J12,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
KN-3J12,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
KN-4J12,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
KN-D12BLU,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
KN-ST1BLU,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
KN-ST1GRY,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
KN-T12BLU-100,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
KN-T12GRY-100,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
KP2085-1,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
KT6EHP,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
KT6P,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
Kurt DX6 6inch vice,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
L-3040,1.25,0.04467912266450041,estimated,3,21.0,actual,C,8
L090-L095N,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
L11-PY,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
L211405,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
L213608,0.0,0.06498781478472786,estimated,2,1.0,actual,C,0
L213608-1,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
L213608-2,0.0,0.0016246953696181965,estimated,2,0.0,actual,C,0
L233203,0.0,0.08123476848090982,estimated,1,7.0,actual,C,0
L233204,0.0,0.03249390739236393,estimated,1,45.0,actual,C,0
L233205,2.5,0.024370430544272948,estimated,2,30.0,actual,C,18
L233206,0.0,0.04061738424045491,estimated,1,30.0,actual,C,0
L233208,0.0,9.748172217709179e-05,estimated,1,7.0,actual,C,0
L234402,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
L234715,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
L234717,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
L236601,0.0,0.0016246953696181965,estimated,2,90.0,actual,B,0
L236613,0.0,0.0008123476848090983,estimated,1,5.0,actual,C,0
L238009,2.0,0.01949634443541836,estimated,4,45.0,actual,C,18
L238011,0.0,0.016246953696181964,estimated,1,30.0,actual,C,0
L238026-1-REM,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
L238039,0.2167611532425301,0.012997562956945572,empirical,5,30.0,actual,C,2
L241700,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
L248303,0.0,0.10479285134037368,estimated,1,43.0,actual,C,0
L251601,0.5,0.004061738424045491,estimated,3,30.0,actual,C,4
L251602,0.0,0.003249390739236393,estimated,1,30.0,actual,C,0
L25T5DE440-CG,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
L336400,0.25,0.007311129163281885,estimated,2,21.0,actual,C,2
L38-962,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
L39-138,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
L39-941,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
L44-541,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
L46-670,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
L60030C-3C,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
L6032-2750,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
L6LMF-CS-R,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
L91SBP-8,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LA10-GRY-3/8-100,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LA11-GRY-1/2-100FT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LAB9400,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LABH,2.25,0.01868399675060926,estimated,4,21.0,actual,C,14
LABOR,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
LABOR ONLY,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
LB50-M,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
LBBFC18X36T,0.0,0.03249390739236393,estimated,1,21.0,actual,C,0
LBU2400,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LC1D09BD,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LC1D25G7,0.0,0.00487408610885459,estimated,3,21.0,actual,C,0
LC1D65ABD,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LC1D80D7,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LC1DT40BD,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
LC2D12G7,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LCR9700,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LCR9800,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LCS0100,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LCS0200,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LD12041,0.0,0.020308692120227456,estimated,1,0.0,actual,C,0
LD12057,1.8002422937247986,0.07392363931762795,empirical,5,5.0,actual,C,6
LD14061,0.0,0.16246953696181965,estimated,2,0.0,actual,C,0
LD18029,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
LD18063,0.794737434526063,0.050365556458164096,empirical,7,90.0,actual,B,13
LD20063,0.0,0.00487408610885459,estimated,3,5.0,actual,C,0
LD21073,0.0,0.0016246953696181965,estimated,2,60.0,actual,C,0
LD22216,0.25,0.012997562956945572,estimated,3,5.0,actual,C,1
LEAD REFILLS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LEV 515CR,0.0,0.024370430544272948,estimated,1,21.0,actual,C,0
LEV 515PR,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
LEV CR120-2W,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
LEV CR20-W,5.0,0.048740861088545896,estimated,2,21.0,actual,C,30
LEV CS120-2W,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
LEV T5320-SW,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
LFBFC18X36T,0.0,0.03249390739236393,estimated,1,21.0,actual,C,0
LH-0287,0.0,0.012997562956945572,estimated,1,21.0,actual,C,0
LH98QHCEBGCXZA,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
LHB0400,0.0,0.0016246953696181965,estimated,1,21.0,actual,B,0
LHBDP3-50K170,3.0,0.02924451665312754,estimated,2,21.0,actual,B,23
LIFTIG STRAPS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LIFTING AND RIGGING,0.0,0.0016246953696181965,estimated,2,21.0,actual,B,0
LIN  ED038010,0.0,3.249390739236393,estimated,2,21.0,actual,B,0
LIN9SG1566-3,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LIN9SL5199-1,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
LIN9SL6242-2,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LIN9SS10147,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
LIN9SS15106-3/32,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LINED032589,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
LINED032765,0.0,0.8935824532900081,estimated,1,21.0,actual,C,0
LINED037291,0.0,0.05361494719740049,estimated,1,21.0,actual,C,0
LINED037837,0.0,1.9301380991064176,estimated,1,21.0,actual,B,0
LINK336,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LINKP1992-1,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
LITERATURE HOLDER,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LJ 4001dn,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LJ5262-25,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
LM COMM LOGIC,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LM COMMERCIAL LOGIC BOARDS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LM-5-40,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LM20436,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LMB24-3-S,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LMV-50,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
LOAD XPERT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LOC-LINE 60526,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
LOCKOUT TAGOUT,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LOCKOUT TAGS,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LP55300,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LPDBL-M1-24-SW5A-SP34,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LR3C,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LRD08,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LS50XS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LSFD-M1-SW3C45,0.5,0.025995125913891144,estimated,3,21.0,actual,C,3
LT102WW,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LT202,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LT211,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LT402,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LT411,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
LTB02SHK,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LTB02SHK-3:1,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
LTC02SHK,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
