PartNum,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock,ROP,service_level,lead_time_source
0436734,0.0,5.0,0.0,0.0,0.0,0.95,historical
0436737,0.0,5.0,0.0,0.0,0.0,0.95,historical
043809,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439048,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439128,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439283,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439284,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439294,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439295,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439299,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439301,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439305,0.0,21.0,0.0,0.0,0.0,0.95,historical
0439341,0.0,21.0,0.0,0.0,0.0,0.95,historical
0443139,0.0,5.0,0.0,0.0,0.0,0.95,historical
0446816,0.0,30.0,0.0,0.0,0.0,0.95,historical
0447839,0.0,30.0,0.0,0.0,0.0,0.95,historical
044882300032 359627333375,0.0,21.0,0.0,0.0,0.0,0.95,historical
0449 295 001,0.0,21.0,0.0,0.0,0.0,0.95,historical
0453686,0.0,21.0,0.0,0.0,0.0,0.95,historical
0454085,0.0,14.0,0.0,0.0,0.0,0.95,historical
0454109,0.0,33.0,0.0,0.0,0.0,0.95,historical
0454121,0.0,21.0,0.0,0.0,0.0,0.95,historical
0454778,0.0,5.0,0.0,0.0,0.0,0.95,historical
0454906,0.0,5.0,0.0,0.0,0.0,0.95,historical
0455001,0.0,5.0,0.0,0.0,0.0,0.95,historical
0455921,0.0,5.0,0.0,0.0,0.0,0.95,historical
04653U307071,0.0,21.0,0.0,0.0,0.0,0.95,historical
0474611,0.0,21.0,0.0,0.0,0.0,0.95,historical
04801117193,0.0,21.0,0.0,0.0,0.0,0.95,historical
0484046,0.0,21.0,0.0,0.0,0.0,0.95,historical
0484050,0.0,21.0,0.0,0.0,0.0,0.95,historical
0484096,0.0,21.0,0.0,0.0,0.0,0.95,historical
0484124,0.0,21.0,0.0,0.0,0.0,0.95,historical
0484138,0.0,21.0,0.0,0.0,0.0,0.95,historical
0490533,0.0,21.0,0.0,0.0,0.0,0.95,historical
04G203,0.0,21.0,0.0,0.0,0.0,0.95,historical
04X202,0.0,21.0,0.0,0.0,0.0,0.95,historical
05000000,0.0,21.0,0.0,0.0,0.0,0.95,historical
05000002,0.0,21.0,0.0,0.0,0.0,0.95,historical
05000004,0.0,21.0,0.0,0.0,0.0,0.95,historical
05000011,0.0,21.0,0.0,0.0,0.0,0.95,historical
05010287,0.0,21.0,0.0,0.0,0.0,0.95,historical
0501227,0.0,21.0,0.0,0.0,0.0,0.95,historical
0502277,0.0,21.0,0.0,0.0,0.0,0.95,historical
0502278,0.0,21.0,0.0,0.0,0.0,0.95,historical
05034MI,0.0,21.0,0.0,0.0,0.0,0.95,historical
0503886,0.0,21.0,0.0,0.0,0.0,0.95,historical
0505086,0.0,21.0,0.0,0.0,0.0,0.95,historical
0505567,0.0,21.0,0.0,0.0,0.0,0.95,historical
05065337,0.0,21.0,0.0,0.0,0.0,0.95,historical
0506922,0.0,21.0,0.0,0.0,0.0,0.95,historical
0506951,0.0,21.0,0.0,0.0,0.0,0.95,historical
0509484,0.0,21.0,0.0,0.0,0.0,0.95,historical
0509488,0.0,21.0,0.0,0.0,0.0,0.95,historical
0509999,0.0,21.0,0.0,0.0,0.0,0.95,historical
0523587,0.0,21.0,0.0,0.0,0.0,0.95,historical
0525051,0.0,21.0,0.0,0.0,0.0,0.95,historical
0525213,0.0,21.0,0.0,0.0,0.0,0.95,historical
0528301,0.0,21.0,0.0,0.0,0.0,0.95,historical
0530675,0.0,21.0,0.0,0.0,0.0,0.95,historical
0532925,0.0,21.0,0.0,0.0,0.0,0.95,historical
0533746,0.0,21.0,0.0,0.0,0.0,0.95,historical
0542969,0.0,21.0,0.0,0.0,0.0,0.95,historical
0544719,0.0,21.0,0.0,0.0,0.0,0.95,historical
0545281,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547241,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547242,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547271,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547646,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547647,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547649,0.0,21.0,0.0,0.0,0.0,0.95,historical
0547650,0.0,21.0,0.0,0.0,0.0,0.95,historical
0550,0.0,21.0,0.0,0.0,0.0,0.95,historical
0555203,0.0,21.0,0.0,0.0,0.0,0.95,historical
0555352,0.0,21.0,0.0,0.0,0.0,0.95,historical
0556312,0.0,21.0,0.0,0.0,0.0,0.95,historical
0557957,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558121,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558618,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558619,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558621,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558622,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558623,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558747,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558748,0.0,21.0,0.0,0.0,0.0,0.95,historical
0558777,0.0,21.0,0.0,0.0,0.0,0.95,historical
0568542,0.0,21.0,0.0,0.0,0.0,0.95,historical
0568854,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569066,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569067,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569069,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569070,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569081,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569096,0.0,21.0,0.0,0.0,0.0,0.95,historical
0569099,0.0,21.0,0.0,0.0,0.0,0.95,historical
056T17F15948,0.0,21.0,0.0,0.0,0.0,0.95,historical
05706991017144,0.0,21.0,0.0,0.0,0.0,0.95,historical
0574876,0.0,21.0,0.0,0.0,0.0,0.95,historical
0579408,0.0,21.0,0.0,0.0,0.0,0.95,historical
0579765,0.0,21.0,0.0,0.0,0.0,0.95,historical
0580175,0.0,21.0,0.0,0.0,0.0,0.95,historical
0580177,0.0,21.0,0.0,0.0,0.0,0.95,historical
058428,0.0,21.0,0.0,0.0,0.0,0.95,historical
0586332,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590236,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590280,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590285,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590728,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590746,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590747,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590778,0.0,21.0,0.0,0.0,0.0,0.95,historical
0590799,0.0,21.0,0.0,0.0,0.0,0.95,historical
0592041,0.0,21.0,0.0,0.0,0.0,0.95,historical
0592060,0.0,21.0,0.0,0.0,0.0,0.95,historical
059492,0.0,21.0,0.0,0.0,0.0,0.95,historical
0595254,0.0,21.0,0.0,0.0,0.0,0.95,historical
0595280,0.0,21.0,0.0,0.0,0.0,0.95,historical
059726,0.0,21.0,0.0,0.0,0.0,0.95,historical
06 - 0400 - 51,0.0,21.0,0.0,0.0,0.0,0.95,historical
06-D300-51,0.0,21.0,0.0,0.0,0.0,0.95,historical
0600081,0.0,21.0,0.0,0.0,0.0,0.95,historical
0600437,0.0,21.0,0.0,0.0,0.0,0.95,historical
0600750,0.0,21.0,0.0,0.0,0.0,0.95,historical
0601715,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608690,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608733,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608754,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608761,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608764,0.0,21.0,0.0,0.0,0.0,0.95,historical
0608930,0.0,21.0,0.0,0.0,0.0,0.95,historical
0610011,0.0,21.0,0.0,0.0,0.0,0.95,historical
0612574,0.0,21.0,0.0,0.0,0.0,0.95,historical
0612772,0.0,21.0,0.0,0.0,0.0,0.95,historical
0612867,0.0,21.0,0.0,0.0,0.0,0.95,historical
0616350,0.0,21.0,0.0,0.0,0.0,0.95,historical
0616872,0.0,21.0,0.0,0.0,0.0,0.95,historical
0616881,0.0,21.0,0.0,0.0,0.0,0.95,historical
0618595,0.0,21.0,0.0,0.0,0.0,0.95,historical
0619104,0.0,21.0,0.0,0.0,0.0,0.95,historical
0620602,0.0,21.0,0.0,0.0,0.0,0.95,historical
0620979,0.0,21.0,0.0,0.0,0.0,0.95,historical
0626852,0.0,21.0,0.0,0.0,0.0,0.95,historical
0631382,0.0,21.0,0.0,0.0,0.0,0.95,historical
0635607,0.0,21.0,0.0,0.0,0.0,0.95,historical
0643939,0.0,21.0,0.0,0.0,0.0,0.95,historical
0643940,0.0,21.0,0.0,0.0,0.0,0.95,historical
067497012,0.0,21.0,0.0,0.0,0.0,0.95,historical
0682164,0.0,21.0,0.0,0.0,0.0,0.95,historical
0682165,0.0,21.0,0.0,0.0,0.0,0.95,historical
0682667-534 19GrHTckGsSlntSt,0.0,21.0,0.0,0.0,0.0,0.95,historical
0690477,0.0,21.0,0.0,0.0,0.0,0.95,historical
0690711,0.0,21.0,0.0,0.0,0.0,0.95,historical
06F604,0.0,21.0,0.0,0.0,0.0,0.95,historical
0700980,0.0,21.0,0.0,0.0,0.0,0.95,historical
07011171,0.0,21.0,0.0,0.0,0.0,0.95,historical
07012701,0.0,21.0,0.0,0.0,0.0,0.95,historical
0701477,0.0,21.0,0.0,0.0,0.0,0.95,historical
07022053,0.0,21.0,0.0,0.0,0.0,0.95,historical
0703313,0.0,21.0,0.0,0.0,0.0,0.95,historical
0705080,0.0,21.0,0.0,0.0,0.0,0.95,historical
0709915,0.0,21.0,0.0,0.0,0.0,0.95,historical
0711306,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712315,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712316,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712317,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712539,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712659,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712824,0.0,21.0,0.0,0.0,0.0,0.95,historical
0712976,0.0,21.0,0.0,0.0,0.0,0.95,historical
0716282,0.0,21.0,0.0,0.0,0.0,0.95,historical
0717066,0.0,21.0,0.0,0.0,0.0,0.95,historical
0717070,0.0,21.0,0.0,0.0,0.0,0.95,historical
0718984,0.0,21.0,0.0,0.0,0.0,0.95,historical
0729704,0.0,21.0,0.0,0.0,0.0,0.95,historical
0729742,0.0,21.0,0.0,0.0,0.0,0.95,historical
0730000,0.0,21.0,0.0,0.0,0.0,0.95,historical
073562,0.0,21.0,0.0,0.0,0.0,0.95,historical
0747384,0.0,21.0,0.0,0.0,0.0,0.95,historical
075CVRA,0.0,21.0,0.0,0.0,0.0,0.95,historical
0773189,0.0,21.0,0.0,0.0,0.0,0.95,historical
0774682,0.0,21.0,0.0,0.0,0.0,0.95,historical
0776679,0.0,21.0,0.0,0.0,0.0,0.95,historical
0780323,0.0,21.0,0.0,0.0,0.0,0.95,historical
0782565,0.0,21.0,0.0,0.0,0.0,0.95,historical
079974,0.0,21.0,0.0,0.0,0.0,0.95,historical
08-B  717,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803867,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803915,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803927,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803933,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803947,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803949,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803957,0.0,21.0,0.0,0.0,0.0,0.95,historical
0803958,0.0,21.0,0.0,0.0,0.0,0.95,historical
08042351,0.0,21.0,0.0,0.0,0.0,0.95,historical
0804425,0.0,21.0,0.0,0.0,0.0,0.95,historical
080SKA,0.0,21.0,0.0,0.0,0.0,0.95,historical
0812294,0.0,21.0,0.0,0.0,0.0,0.95,historical
0815050- #753,0.0,21.0,0.0,0.0,0.0,0.95,historical
0815363,0.0,21.0,0.0,0.0,0.0,0.95,historical
0815364,0.0,21.0,0.0,0.0,0.0,0.95,historical
0816577,0.0,21.0,0.0,0.0,0.0,0.95,historical
0816578,0.0,21.0,0.0,0.0,0.0,0.95,historical
0817719,0.0,21.0,0.0,0.0,0.0,0.95,historical
0817820,0.0,21.0,0.0,0.0,0.0,0.95,historical
0817924,0.0,21.0,0.0,0.0,0.0,0.95,historical
0817926,0.0,21.0,0.0,0.0,0.0,0.95,historical
0817928,0.0,21.0,0.0,0.0,0.0,0.95,historical
0820407,0.0,21.0,0.0,0.0,0.0,0.95,historical
0827774,0.0,21.0,0.0,0.0,0.0,0.95,historical
0829119,0.0,21.0,0.0,0.0,0.0,0.95,historical
083024RSRS,0.0,21.0,0.0,0.0,0.0,0.95,historical
083343,0.0,21.0,0.0,0.0,0.0,0.95,historical
0847948,0.0,21.0,0.0,0.0,0.0,0.95,historical
0852582,0.0,21.0,0.0,0.0,0.0,0.95,historical
0852588,0.0,21.0,0.0,0.0,0.0,0.95,historical
08609,0.0,21.0,0.0,0.0,0.0,0.95,historical
0865438,0.0,21.0,0.0,0.0,0.0,0.95,historical
0865531,0.0,21.0,0.0,0.0,0.0,0.95,historical
0867968,0.0,21.0,0.0,0.0,0.0,0.95,historical
0870957,0.0,21.0,0.0,0.0,0.0,0.95,historical
0872487,0.0,21.0,0.0,0.0,0.0,0.95,historical
08D452,0.0,21.0,0.0,0.0,0.0,0.95,historical
0920689,0.0,21.0,0.0,0.0,0.0,0.95,historical
0951463,0.0,21.0,0.0,0.0,0.0,0.95,historical
0961783,0.0,21.0,0.0,0.0,0.0,0.95,historical
097175001,0.0,21.0,0.0,0.0,0.0,0.95,historical
0983725,0.0,21.0,0.0,0.0,0.0,0.95,historical
0U224071,0.0,21.0,0.0,0.0,0.0,0.95,historical
1 - 1/2 TON HARRINGTON CUMALONG,0.0,21.0,0.0,0.0,0.0,0.95,historical
1 / 4  TWIN T,0.0,21.0,0.0,0.0,0.0,0.95,historical
1 TON GX CLAMP,0.0,21.0,0.0,0.0,0.0,0.95,historical
1 ¾ X 4 X 42,0.0,21.0,0.0,0.0,0.0,0.95,historical
1-1/2 TON CUMALONG,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/16” x 48” x 72” Clear Lexan/Polycarbonate,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/2 OSB,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/2 TON SHEET CLAMP,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/2 TON SHEET PLATE,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/2-13 FHN Z 5,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4 ADOS,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4 DO 5/8 j hook x 3 ft,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4 DOJ X 2 FT.,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4 SO 5/8 J Hook x 3 ft,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4 TWIN T,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/4X1/4,0.0,21.0,0.0,0.0,0.0,0.95,historical
1/8” x 48” x 96” Clear Lexan/Polycarbonate,0.0,21.0,0.0,0.0,0.0,0.95,historical
10 P TO 00700-CU052,0.0,21.0,0.0,0.0,0.0,0.95,historical
10 ply Gladiator,0.0,21.0,0.0,0.0,0.0,0.95,historical
10000088,0.0,3.0,0.0,0.0,0.0,0.95,historical
10000171,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000175,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000176,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000184,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000310,0.0,10.0,0.0,0.0,0.0,0.95,historical
10000460,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000461,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000462,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000523,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000565,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000710,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000711,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000762,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000769,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000771,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000811,0.0,0.0,0.0,0.0,0.0,0.95,historical
10000812,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001,0.0,21.0,0.0,0.0,0.0,0.95,historical
10001-05,0.0,21.0,0.0,0.0,0.0,0.95,historical
10001012,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001032,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001045,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001094,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001099,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001100,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001101,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001109,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001247,0.0,32.0,0.0,0.0,0.0,0.95,historical
10001315,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001316,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001318,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001423,0.0,7.0,0.0,0.0,0.0,0.95,historical
10001424,0.0,7.0,0.0,0.0,0.0,0.95,historical
10001428,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001487,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001488,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001489,0.0,33.0,0.0,0.0,0.0,0.95,historical
10001493,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001770,0.0,3.0,0.0,0.0,0.0,0.95,historical
10001923,0.0,0.0,0.0,0.0,0.0,0.95,historical
10001924,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002033,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002118,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002119,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002138,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002234,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002250,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002254,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002259,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002294,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002346,0.0,30.0,0.0,0.0,0.0,0.95,historical
10002398,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002443,0.0,3.0,0.0,0.0,0.0,0.95,historical
10002445,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002625,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002626,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002661,0.0,50.0,0.0,0.0,0.0,0.95,historical
10002676,0.0,50.0,0.0,0.0,0.0,0.95,historical
10002677,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002729,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002737,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002745,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002749,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002750,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002751,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002752,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002753,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002754,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002755,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002756,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002757,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002758,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002759,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002769,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002772,0.0,60.0,0.0,0.0,0.0,0.95,historical
10002852,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002859,0.0,0.0,0.0,0.0,0.0,0.95,historical
10002891,0.0,10.0,0.0,0.0,0.0,0.95,historical
10002938,0.0,0.0,0.0,0.0,0.0,0.95,historical
1000298,0.0,21.0,0.0,0.0,0.0,0.95,historical
10003028,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003074,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003152,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003159,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003237,0.0,5.0,0.0,0.0,0.0,0.95,historical
10003462,0.0,21.0,0.0,0.0,0.0,0.95,historical
10003463,0.0,56.0,0.0,0.0,0.0,0.95,historical
10003567,0.0,40.0,0.0,0.0,0.0,0.95,historical
10003569,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003743,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003744,0.0,0.0,0.0,0.0,0.0,0.95,historical
10003859,0.0,50.0,0.0,0.0,0.0,0.95,historical
10004242,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004243,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004253,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004254,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004430,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004431,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004463,0.0,35.0,0.0,0.0,0.0,0.95,historical
10004541,0.0,5.0,0.0,0.0,0.0,0.95,historical
10004630,0.0,45.0,0.0,0.0,0.0,0.95,historical
10004683,0.0,0.0,0.0,0.0,0.0,0.95,historical
10004771,0.0,5.0,0.0,0.0,0.0,0.95,historical
10004776,0.0,21.0,0.0,0.0,0.0,0.95,historical
10004800,0.0,90.0,0.0,0.0,0.0,0.95,historical
10004806,0.0,14.0,0.0,0.0,0.0,0.95,historical
10004807,0.0,30.0,0.0,0.0,0.0,0.95,historical
10004821,0.0,0.0,0.0,0.0,0.0,0.95,historical
10005029,0.0,0.0,0.0,0.0,0.0,0.95,historical
10005031,0.0,0.0,0.0,0.0,0.0,0.95,historical
10005045,0.0,60.0,0.0,0.0,0.0,0.95,historical
10005101,0.0,90.0,0.0,0.0,0.0,0.95,historical
10005104,0.0,90.0,0.0,0.0,0.0,0.95,historical
10005319,0.0,90.0,0.0,0.0,0.0,0.95,historical
10005320,0.0,90.0,0.0,0.0,0.0,0.95,historical
10005435,0.0,30.0,0.0,0.0,0.0,0.95,historical
10005518,0.0,30.0,0.0,0.0,0.0,0.95,historical
10005574,0.0,30.0,0.0,0.0,0.0,0.95,historical
10005681,0.0,15.0,0.0,0.0,0.0,0.95,historical
10005746,0.0,0.0,0.0,0.0,0.0,0.95,historical
10005786,0.0,0.0,0.0,0.0,0.0,0.95,historical
10005787,0.0,60.0,0.0,0.0,0.0,0.95,historical
10005940,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006002,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006012,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006097,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006223,0.0,28.0,0.0,0.0,0.0,0.95,historical
10006336,0.0,60.0,0.0,0.0,0.0,0.95,historical
10006471,0.0,75.0,0.0,0.0,0.0,0.95,historical
10006490,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006491,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006492,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006493,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006494,0.0,5.0,0.0,0.0,0.0,0.95,historical
10006529,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006531,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006532,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006533,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006534,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006535,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006536,0.0,60.0,0.0,0.0,0.0,0.95,historical
10006541,0.0,75.0,0.0,0.0,0.0,0.95,historical
10006542,0.0,15.0,0.0,0.0,0.0,0.95,historical
10006660,0.0,0.0,0.0,0.0,0.0,0.95,historical
10006905,0.0,0.0,0.0,0.0,0.0,0.95,historical
10007138,0.0,0.0,0.0,0.0,0.0,0.95,historical
10007223,0.0,0.0,0.0,0.0,0.0,0.95,historical
10007282,0.0,50.0,0.0,0.0,0.0,0.95,historical
10007283,0.0,60.0,0.0,0.0,0.0,0.95,historical
10007284,0.0,50.0,0.0,0.0,0.0,0.95,historical
10007285,0.0,50.0,0.0,0.0,0.0,0.95,historical
10007286,0.0,50.0,0.0,0.0,0.0,0.95,historical
10007382,0.0,0.0,0.0,0.0,0.0,0.95,historical
10007398,0.0,50.0,0.0,0.0,0.0,0.95,historical
10007399,0.0,3.0,0.0,0.0,0.0,0.95,historical
10007508,0.0,0.0,0.0,0.0,0.0,0.95,historical
10007527,0.0,45.0,0.0,0.0,0.0,0.95,historical
10007593,0.0,70.0,0.0,0.0,0.0,0.95,historical
10007604,0.0,3.0,0.0,0.0,0.0,0.95,historical
10007630,0.0,5.0,0.0,0.0,0.0,0.95,historical
10007868,0.0,30.0,0.0,0.0,0.0,0.95,historical
10007976,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008103,0.0,5.0,0.0,0.0,0.0,0.95,historical
10008105,0.0,5.0,0.0,0.0,0.0,0.95,historical
10008135,0.0,5.0,0.0,0.0,0.0,0.95,historical
10008516,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008518,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008520,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008560,0.0,90.0,0.0,0.0,0.0,0.95,historical
10008561,0.0,90.0,0.0,0.0,0.0,0.95,historical
10008562,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008576,0.0,21.0,0.0,0.0,0.0,0.95,historical
10008593,0.0,21.0,0.0,0.0,0.0,0.95,historical
10008594,0.0,21.0,0.0,0.0,0.0,0.95,historical
10008625,0.0,45.0,0.0,0.0,0.0,0.95,historical
10008626,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008638,0.0,45.0,0.0,0.0,0.0,0.95,historical
10008641,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008642,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008643,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008644,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008645,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008646,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008647,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008713,0.0,30.0,0.0,0.0,0.0,0.95,historical
10008714,0.0,30.0,0.0,0.0,0.0,0.95,historical
10008749,0.0,70.0,0.0,0.0,0.0,0.95,historical
10008767,0.0,0.0,0.0,0.0,0.0,0.95,historical
10008785,0.0,21.0,0.0,0.0,0.0,0.95,historical
10008786,0.0,21.0,0.0,0.0,0.0,0.95,historical
10008848,0.0,90.0,0.0,0.0,0.0,0.95,historical
10008852,0.0,5.0,0.0,0.0,0.0,0.95,historical
